id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
300201	ワンダーミステル・雷	Mystical Wonder - Bolt	惊奇手杖·雷	驚奇手杖‧雷	得意属性が雷属性かつブレイカーの時、スキルダメージ+{0}%	While equipped to a Breaker with Bolt affinity, boosts skill damage by {0}%.	自身属性为雷属性且身为破坏者时，技能伤害+{0}%。	自身屬性為雷屬性且為破壞者時，技能傷害+{0}%。
300202	フォーチュンライト	Fortune's Light	幸运之光	幸運之光	自身のHPが70%以上の時、受けるダメージ-{0}%	Reduces damage received by {0}% when own HP is at 70% or higher.	自身HP不低于70%时，所受伤害-{0}%。	自身的HP在70%以上時，所受傷害-{0}%。
300203	フォーチュンライト	Fortune's Light	幸运之光	幸運之光	自身のHPが70%以上の時、受けるダメージ-{0}%	Reduces damage received by {0}% when own HP is at 70% or higher.	自身HP不低于70%时，所受伤害-{0}%。	自身的HP在70%以上時，所受傷害-{0}%。
300204	陽だまりの杖	Sunburst Staff	日照之杖	日照之杖	自身がディフェンダーの時、受けるダメージ-{0}%	While equipped to a Defender, reduces damage received by {0}%.	自身为防御者时，所受伤害-{0}%。	自身為防禦者時，所受傷害-{0}%。
300205	陽だまりの杖	Sunburst Staff	日照之杖	日照之杖	自身がディフェンダーの時、受けるダメージ-{0}%	While equipped to a Defender, reduces damage received by {0}%.	自身为防御者时，所受伤害-{0}%。	自身為防禦者時，所受傷害-{0}%。
300206	修練の道標	Training Path	修炼道标	修煉道標	与えるマイナス効果量+{0}%	Boosts potency of negative effects inflicted by {0}%.	给予的负面效果量+{0}%。	賦予減弱效果量+{0}%。
300207	修練の道標	Training Path	修炼道标	修煉道標	与えるマイナス効果量+{0}%	Boosts potency of negative effects inflicted by {0}%.	给予的负面效果量+{0}%。	賦予減弱效果量+{0}%。
300208	ファーデンコート	Yarn Coat	发晶外套	髮晶外套	自身がアタッカーの時、クリティカルダメージ+{0}%	While equipped to an Attacker, boosts critical damage by {0}%.	自身为攻击者时，暴击伤害+{0}%。	自身為攻擊者時，重擊傷害+{0}%。
300209	ファーデンコート	Yarn Coat	发晶外套	髮晶外套	自身がアタッカーの時、クリティカルダメージ+{0}%	While equipped to an Attacker, boosts critical damage by {0}%.	自身为攻击者时，暴击伤害+{0}%。	自身為攻擊者時，重擊傷害+{0}%。
300210	ゴールドジャケット	Gold Jacket	黄金夹克	黃金夾克	自身がアタッカーの時、バーストスキルダメージ+{0}%	While equipped to an Attacker, boosts burst skill damage by {0}%.	自身为攻击者时，爆发技能伤害+{0}%。	自身為攻擊者時，爆發技能傷害+{0}%。
300211	ゴールドジャケット	Gold Jacket	黄金夹克	黃金夾克	自身がアタッカーの時、バーストスキルダメージ+{0}%	While equipped to an Attacker, boosts burst skill damage by {0}%.	自身为攻击者时，爆发技能伤害+{0}%。	自身為攻擊者時，爆發技能傷害+{0}%。
300212	金刺繍のコート	Gold Embroidered Coat	金线刺绣大衣	金線刺繡大衣	単体攻撃の時、ブレイクダメージ+{0}%	Boosts stun damage by {0}% on single-target attacks.	单体攻击时，破防伤害+{0}%。	單體攻擊時，破防傷害+{0}%。
300213	金刺繍のコート	Gold Embroidered Coat	金线刺绣大衣	金線刺繡大衣	単体攻撃の時、ブレイクダメージ+{0}%	Boosts stun damage by {0}% on single-target attacks.	单体攻击时，破防伤害+{0}%。	單體攻擊時，破防傷害+{0}%。
300214	シャレードルマント	Charade Lumont	侦探外褂	偵探外褂	全体攻撃の時、ブレイクダメージ+{0}%	Boosts stun damage by {0}% for attacks that hit all enemies.	全体攻击时，破防伤害+{0}%。	全體攻擊時，破防傷害+{0}%。
300215	シャレードルマント	Charade Lumont	侦探外褂	偵探外褂	全体攻撃の時、ブレイクダメージ+{0}%	Boosts stun damage by {0}% for attacks that hit all enemies.	全体攻击时，破防伤害+{0}%。	全體攻擊時，破防傷害+{0}%。
300216	銀糸の鎧	Silver Thread Armor	银线铠甲	銀絲之鎧	受ける強化効果量+{0}%	Boosts potency of buff effects received by {0}%.	所受强化效果量+{0}%。	所受強化效果量+{0}%。
300217	銀糸の鎧	Silver Thread Armor	银线铠甲	銀絲之鎧	受ける強化効果量+{0}%	Boosts potency of buff effects received by {0}%.	所受强化效果量+{0}%。	所受強化效果量+{0}%。
300218	精霊のロープ	Spirit Rope	精灵长袍	精靈繩索	与える状態異常付与率+{0}%	Boosts status effect infliction rate by {0}%.	给予的异常状态赋予率+{0}%。	賦予異常狀態賦予率+{0}%。
300219	精霊のロープ	Spirit Rope	精灵长袍	精靈繩索	与える状態異常付与率+{0}%	Boosts status effect infliction rate by {0}%.	给予的异常状态赋予率+{0}%。	賦予異常狀態賦予率+{0}%。
300220	旅の羽衣	Journey Raiment	旅行羽衣	旅行羽衣	スキル発動後、自身のHPを{0}%回復	After using skill, restores {0}% of own HP.	发动技能后，恢复自身{0}%的HP。	發動技能後，回復自身HP{0}%。
300221	旅の羽衣	Journey Raiment	旅行羽衣	旅行羽衣	スキル発動後、自身のHPを{0}%回復	After using skill, restores {0}% of own HP.	发动技能后，恢复自身{0}%的HP。	發動技能後，回復自身HP{0}%。
300222	妖精の羽衣・火	Fairy Cloak - Fire	妖精羽衣·火	妖精羽衣‧火	自身が攻撃を受けた時、対象に「麻痺」を1回行動開始するまで中確率で付与	When hit by an attack, has a moderate chance to inflict Paralysis on the target until the start of their next turn.	自身受到攻击时，中概率赋予目标“麻痹”，回合开始1次后失效。	自身受到攻擊時，中機率賦予目標「麻痺」，直到行動開始1次為止。
300223	妖精の羽衣・火	Fairy Cloak - Fire	妖精羽衣·火	妖精羽衣‧火	自身が攻撃を受けた時、対象に「麻痺」を1回行動開始するまで低確率で付与	When hit by an attack, has a low chance to inflict Paralysis on the target until the start of their next turn.	自身受到攻击时，低概率赋予目标“麻痹”，回合开始1次后失效。	自身受到攻擊時，低機率賦予目標「麻痺」，直到行動開始1次為止。
300224	妖精の羽衣・風	Fairy Cloak - Air	妖精羽衣·风	妖精羽衣‧風	状態異常耐性+{0}%	Boosts status effect resistance by {0}%.	异常状态耐性+{0}%。	異常狀態耐性+{0}%。
300225	妖精の羽衣・風	Fairy Cloak - Air	妖精羽衣·风	妖精羽衣‧風	状態異常耐性+{0}%	Boosts status effect resistance by {0}%.	异常状态耐性+{0}%。	異常狀態耐性+{0}%。
300226	妖精の羽衣・氷	Fairy Cloak - Ice	妖精羽衣·冰	妖精羽衣‧冰	自身が攻撃を受けた時、対象に「毒」を1回行動開始するまで中確率で付与	When hit by an attack, has a moderate chance to inflict Poison on the target until the start of their next turn.	自身受到攻击时，中概率赋予目标“中毒”，回合开始1次后失效。	自身受到攻擊時，中機率賦予目標「中毒」，直到行動開始1次為止。
300227	妖精の羽衣・氷	Fairy Cloak - Ice	妖精羽衣·冰	妖精羽衣‧冰	自身が攻撃を受けた時、対象に「毒」を1回行動開始するまで低確率で付与	When hit by an attack, has a low chance to inflict Poison on the target until the start of their next turn.	自身受到攻击时，低概率赋予目标“中毒”，回合开始1次后失效。	自身受到攻擊時，低機率賦予目標「中毒」，直到行動開始1次為止。
300228	波打つ刺剣	Rippling Rapier	浪刃刺剑	波打刺劍	自身がアタッカーの時、スキル発動後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	While equipped to an Attacker, after using a skill, boosts own skill damage by {0}% for 1 turn.	自身为攻击者时，技能发动后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	自身為攻擊者時，發動技能後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
300229	波打つ刺剣	Rippling Rapier	浪刃刺剑	波打刺劍	自身がアタッカーの時、スキル発動後、自身に「スキルダメージ+{0}%」を1回行動終了するまで付与	While equipped to an Attacker, after using a skill, boosts own skill damage by {0}% for 1 turn.	自身为攻击者时，技能发动后，赋予自身“技能伤害+{0}%”，1次行动结束后失效。	自身為攻擊者時，發動技能後，賦予自身「技能傷害+{0}%」，直到行動結束1次為止。
300230	クレプスクルン	Crepusculum	黄昏微光	黃昏微光	自身がサポーターの時、与えるマイナス効果量+{0}%	While equipped to a Supporter, boosts potency of inflicted negative effects by {0}%.	自身为支援者时，给予的负面效果量+{0}%。	自身為支援者時，賦予的減弱效果量+{0}%。
300231	クレプスクルン	Crepusculum	黄昏微光	黃昏微光	自身がサポーターの時、与えるマイナス効果量+{0}%	While equipped to a Supporter, boosts potency of inflicted negative effects by {0}%.	自身为支援者时，给予的负面效果量+{0}%。	自身為支援者時，賦予的減弱效果量+{0}%。
300232	神速のブーツ	Godspeed Boots	神速之靴	神速之靴	自身がアタッカーの時、スキル発動後、自身のHPを{0}%回復	While equipped to an Attacker, after using a skill, restores {0}% of own HP.	自身为攻击者时，发动技能后，恢复自身{0}%的HP。	自身為攻擊者時，發動技能後，回復自身HP{0}%。
300233	神速のブーツ	Godspeed Boots	神速之靴	神速之靴	自身がアタッカーの時、スキル発動後、自身のHPを{0}%回復	While equipped to an Attacker, after using a skill, restores {0}% of own HP.	自身为攻击者时，发动技能后，恢复自身{0}%的HP。	自身為攻擊者時，發動技能後，回復自身HP{0}%。
300234	ミシカルリング	Mythical Ring	神话戒指	神話戒指	自身がサポーターの時、スキルダメージ+{0}%	While equipped to a Supporter, boosts skill damage by {0}%.	自身为支援者时，技能伤害+{0}%。	自身為支援者時，技能傷害+{0}%。
300235	ミシカルリング	Mythical Ring	神话戒指	神話戒指	自身がサポーターの時、スキルダメージ+{0}%	While equipped to a Supporter, boosts skill damage by {0}%.	自身为支援者时，技能伤害+{0}%。	自身為支援者時，技能傷害+{0}%。
300236	ベルベットレイヤード・斬	Layered Velvet - Slash	多层丝绒装·斩	多層絲絨裝‧斬	得意属性が斬属性の時、受ける強化効果量+{0}%	While equipped to a character with Slash affinity, boosts potency of buff effects received by {0}%.	自身属性为斩击属性时，所受强化效果量+{0}%。	自身屬性為斬屬性時，所受強化效果量+{0}%。
300237	ベルベットレイヤード・斬	Layered Velvet - Slash	多层丝绒装·斩	多層絲絨裝‧斬	得意属性が斬属性の時、受ける強化効果量+{0}%	While equipped to a character with Slash affinity, boosts potency of buff effects received by {0}%.	自身属性为斩击属性时，所受强化效果量+{0}%。	自身屬性為斬屬性時，所受強化效果量+{0}%。
300238	雷鳴の鎧	Thunder Armor	雷鸣之铠	雷鳴之鎧	得意属性が雷属性の時、攻撃後、敵に「受けるダメージ+{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Bolt affinity, after attacking, boosts enemy's damage received by {0}% for 2 attacks.	自身属性为雷属性时，攻击后，赋予敌人“所受伤害+{0}%”，受到2次攻击后失效。	自身屬性為雷屬性時，攻擊後，賦予敵人「所受傷害+{0}%」，直到受2次攻擊為止。
300239	雷鳴の鎧	Thunder Armor	雷鸣之铠	雷鳴之鎧	得意属性が雷属性の時、攻撃後、敵に「受けるダメージ+{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Bolt affinity, after attacking, boosts enemy's damage received by {0}% for 2 attacks.	自身属性为雷属性时，攻击后，赋予敌人“所受伤害+{0}%”，受到2次攻击后失效。	自身屬性為雷屬性時，攻擊後，賦予敵人「所受傷害+{0}%」，直到受2次攻擊為止。
300240	氷霧の鎧	Frost Armor	冰雾之铠	冰霧之鎧	得意属性が氷属性の時、攻撃後、敵に「受けるダメージ+{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Ice affinity, after attacking, boosts enemy's damage received by {0}% for 2 attacks.	自身属性为冰属性时，攻击后，赋予敌人“所受伤害+{0}%”，受到2次攻击后失效。	自身屬性為冰屬性時，攻擊後，賦予敵人「所受傷害+{0}%」，直到受2次攻擊為止。
300241	氷霧の鎧	Frost Armor	冰雾之铠	冰霧之鎧	得意属性が氷属性の時、攻撃後、敵に「受けるダメージ+{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Ice affinity, after attacking, boosts enemy's damage received by {0}% for 2 attacks.	自身属性为冰属性时，攻击后，赋予敌人“所受伤害+{0}%”，受到2次攻击后失效。	自身屬性為冰屬性時，攻擊後，賦予敵人「所受傷害+{0}%」，直到受2次攻擊為止。
300242	ベルベットレイヤード・打 	Layered Velvet - Strike	多层丝绒装·打	多層絲絨裝‧打	得意属性が打属性の時、攻撃後、敵に「受けるダメージ+{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Strike affinity, after attacking, boosts enemy's damage received by {0}% for 2 attacks.	自身属性为打击属性时，攻击后，赋予敌人“所受伤害+{0}%”，受到2次攻击后失效。	自身屬性為打屬性時，攻擊後，賦予敵人「所受傷害+{0}%」，直到受2次攻擊為止。
